Timestamp,pH,pH_lower,pH_upper,pH_bias_up,pH_bias_low,pH_drift_up,pH_drift_low,pH_precision,pH_stuck,pH_spike,test_normal,test_bias_up,test_bias_low,test_drift_up,test_drift_low,test_precision,test_stuck,test_spike,serial_normal,serial_bias_up,serial_bias_low,serial_drift_up,serial_drift_low,serial_precision,serial_stuck,serial_spike,pH(t-1),pH(t-2),pH(t-3)
2023-09-04 21:26:50,5.537333333,5.337333333,5.737333333,6.537333333,4.537333333,5.866833333,5.207833333,5.49402521,5.6985,5.537333333,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.537333333,5.538166667,5.539833333
2023-09-04 21:31:50,5.538166667,5.338166667,5.738166667,6.538166667,4.538166667,5.868166667,5.208166667,5.366068065,5.6985,5.538166667,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.538166667,5.539833333,5.5375
2023-09-04 21:36:50,5.539833333,5.339833333,5.739833333,6.539833333,4.539833333,5.870333333,5.209333333,5.375775651,5.6985,5.539833333,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.539833333,5.5375,5.535
2023-09-04 21:41:50,5.5375,5.3375,5.7375,6.5375,4.5375,5.8685,5.2065,5.527674019,5.6985,5.5375,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.5375,5.535,5.537333333
2023-09-04 21:46:50,5.535,5.335,5.735,6.535,4.535,5.8665,5.2035,5.371972569,5.6985,5.535,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.535,5.537333333,5.536333333
2023-09-04 21:51:50,5.537333333,5.337333333,5.737333333,6.537333333,4.537333333,5.869333333,5.205333333,5.323479599,5.6985,6.037333333,1,1,1,0,1,1,1,0,0,1,1,0,2,3,4,0,5.537333333,5.536333333,5.542666667
2023-09-04 21:56:50,5.536333333,5.336333333,5.736333333,6.536333333,4.536333333,5.868833333,5.203833333,5.568262402,5.6985,5.536333333,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.536333333,5.542666667,5.533666667
2023-09-04 22:01:50,5.542666667,5.342666667,5.742666667,6.542666667,4.542666667,5.875666667,5.209666667,5.466173501,5.6985,5.542666667,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.542666667,5.533666667,5.545166667
2023-09-04 22:06:50,5.533666667,5.333666667,5.733666667,6.533666667,4.533666667,5.867166667,5.200166667,5.984864563,5.6985,5.533666667,1,1,1,0,1,0,1,1,0,1,1,0,2,0,4,5,5.533666667,5.545166667,5.546
2023-09-04 22:11:50,5.545166667,5.345166667,5.745166667,6.545166667,4.545166667,5.879166667,5.211166667,4.749875724,5.6985,5.545166667,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.545166667,5.546,5.540666667
2023-09-04 22:16:50,5.546,5.346,5.746,6.546,4.546,5.8805,5.2115,5.873452056,5.6985,5.546,1,1,1,0,1,0,1,1,0,1,1,0,2,0,4,5,5.546,5.540666667,5.547833333
2023-09-04 22:21:50,5.540666667,5.340666667,5.740666667,6.540666667,4.540666667,5.875666667,5.205666667,5.914492224,5.6985,5.540666667,1,1,1,0,1,0,1,1,0,1,1,0,2,0,4,5,5.540666667,5.547833333,5.545
2023-09-04 22:26:50,5.547833333,5.347833333,5.747833333,6.547833333,4.547833333,5.883333333,5.212333333,4.925816264,5.6985,5.547833333,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.547833333,5.545,5.543333333
2023-09-04 22:31:50,5.545,5.345,5.745,6.545,4.545,5.881,5.209,5.442193722,5.6985,6.045,1,1,1,0,1,1,1,0,0,1,1,0,2,3,4,0,5.545,5.543333333,5.541333333
2023-09-04 22:36:50,5.543333333,5.343333333,5.743333333,6.543333333,4.543333333,5.879833333,5.206833333,5.431901074,5.6985,5.543333333,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.543333333,5.541333333,5.538666667
2023-09-04 22:41:50,5.541333333,5.341333333,5.741333333,6.541333333,4.541333333,5.878333333,5.204333333,5.119079825,5.6985,5.541333333,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.541333333,5.538666667,5.537
2023-09-04 22:46:50,5.538666667,5.338666667,5.738666667,6.538666667,4.538666667,5.876166667,5.201166667,5.30532166,5.6985,5.538666667,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.538666667,5.537,5.537
2023-09-04 22:51:50,5.537,5.337,5.737,6.537,4.537,5.875,5.199,5.203827246,5.6985,5.537,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.537,5.537,5.551833333
2023-09-04 22:56:50,5.537,5.337,5.737,6.537,4.537,5.8755,5.1985,6.062681133,5.6985,5.537,1,1,1,0,1,0,1,1,0,1,1,0,2,0,4,5,5.537,5.551833333,5.539666667
2023-09-04 23:01:50,5.551833333,5.351833333,5.751833333,6.551833333,4.551833333,5.890833333,5.212833333,5.832536851,5.6985,5.551833333,1,1,1,0,1,0,1,1,0,1,1,0,2,0,4,5,5.551833333,5.539666667,5.535333333
2023-09-04 23:06:50,5.539666667,5.339666667,5.739666667,6.539666667,4.539666667,5.879166667,5.200166667,5.921133195,5.6985,5.539666667,1,1,1,0,1,0,1,1,0,1,1,0,2,0,4,5,5.539666667,5.535333333,5.533666667
2023-09-04 23:11:50,5.535333333,5.335333333,5.735333333,6.535333333,4.535333333,5.875333333,5.195333333,5.751834953,5.6985,6.035333333,1,1,1,0,1,0,1,0,0,1,1,0,2,0,4,0,5.535333333,5.533666667,5.5195
2023-09-04 23:16:50,5.533666667,5.333666667,5.733666667,6.533666667,4.533666667,5.874166667,5.193166667,5.194951135,5.6985,5.533666667,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.533666667,5.5195,5.516666667
2023-09-04 23:21:50,5.5195,5.3195,5.7195,6.5195,4.5195,5.8605,5.1785,5.36214392,5.6985,5.5195,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.5195,5.516666667,5.514666667
2023-09-04 23:26:50,5.516666667,5.316666667,5.716666667,6.516666667,4.516666667,5.858166667,5.175166667,5.663479035,5.6985,5.516666667,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.516666667,5.514666667,5.513
2023-09-04 23:31:51,5.514666667,5.314666667,5.714666667,6.514666667,4.514666667,5.856666667,5.172666667,5.148028324,5.6985,5.514666667,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.514666667,5.513,5.513666667
2023-09-04 23:36:55,5.513,5.313,5.713,6.513,4.513,5.8555,5.1705,5.726899529,5.6985,5.513,1,1,1,0,1,0,1,1,0,1,1,0,2,0,4,5,5.513,5.513666667,5.508333333
2023-09-04 23:41:55,5.513666667,5.313666667,5.713666667,6.513666667,4.513666667,5.856666667,5.170666667,5.441569047,5.6985,5.513666667,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.513666667,5.508333333,5.512333333
2023-09-04 23:46:55,5.508333333,5.308333333,5.708333333,6.508333333,4.508333333,5.851833333,5.164833333,5.395887091,5.6985,5.508333333,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.508333333,5.512333333,5.511666667
2023-09-04 23:51:55,5.512333333,5.312333333,5.712333333,6.512333333,4.512333333,5.856333333,5.168333333,5.725621324,5.6985,6.012333333,1,1,1,0,1,0,1,0,0,1,1,0,2,0,4,0,5.512333333,5.511666667,5.515
2023-09-04 23:56:55,5.511666667,5.311666667,5.711666667,6.511666667,4.511666667,5.856166667,5.167166667,5.64494566,5.6985,5.511666667,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.511666667,5.515,5.509833333
2023-09-05 00:01:55,5.515,5.315,5.715,6.515,4.515,5.86,5.17,5.40671015,5.6985,5.515,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.515,5.509833333,5.513
2023-09-05 00:06:55,5.509833333,5.309833333,5.709833333,6.509833333,4.509833333,5.855333333,5.164333333,5.857632274,5.6985,5.509833333,1,1,1,0,1,0,1,1,0,1,1,0,2,0,4,5,5.509833333,5.513,5.514333333
2023-09-05 00:11:55,5.513,5.313,5.713,6.513,4.513,5.859,5.167,5.188681002,5.6985,5.513,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.513,5.514333333,5.516166667
2023-09-05 00:16:55,5.514333333,5.314333333,5.714333333,6.514333333,4.514333333,5.860833333,5.167833333,5.699114015,5.6985,5.514333333,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.514333333,5.516166667,5.514666667
2023-09-05 00:21:55,5.516166667,5.316166667,5.716166667,6.516166667,4.516166667,5.863166667,5.169166667,5.694097044,5.6985,5.516166667,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.516166667,5.514666667,5.512833333
2023-09-05 00:26:55,5.514666667,5.314666667,5.714666667,6.514666667,4.514666667,5.862166667,5.167166667,5.421802735,5.6985,5.514666667,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.514666667,5.512833333,5.515833333
2023-09-05 00:31:55,5.512833333,5.312833333,5.712833333,6.512833333,4.512833333,5.860833333,5.164833333,5.61067324,5.6985,6.012833333,1,1,1,0,1,1,1,0,0,1,1,0,2,3,4,0,5.512833333,5.515833333,5.515166667
2023-09-05 00:36:55,5.515833333,5.315833333,5.715833333,6.515833333,4.515833333,5.864333333,5.167333333,5.14049926,5.6985,5.515833333,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.515833333,5.515166667,5.515166667
2023-09-05 00:41:55,5.515166667,5.315166667,5.715166667,6.515166667,4.515166667,5.864166667,5.166166667,5.792374772,5.6985,5.515166667,1,1,1,0,1,0,1,1,0,1,1,0,2,0,4,5,5.515166667,5.515166667,5.519
2023-09-05 00:46:55,5.515166667,5.315166667,5.715166667,6.515166667,4.515166667,5.864666667,5.165666667,5.459696026,5.6985,5.515166667,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.515166667,5.519,5.522666667
2023-09-05 00:51:55,5.519,5.319,5.719,6.519,4.519,5.869,5.169,5.362183094,5.6985,5.519,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.519,5.522666667,5.5245
2023-09-05 00:56:55,5.522666667,5.322666667,5.722666667,6.522666667,4.522666667,5.873166667,5.172166667,5.837369434,5.6985,5.522666667,1,1,1,0,1,0,1,1,0,1,1,0,2,0,4,5,5.522666667,5.5245,5.521
2023-09-05 01:01:55,5.5245,5.3245,5.7245,6.5245,4.5245,5.8755,5.1735,5.313196893,5.6985,5.5245,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.5245,5.521,5.519666667
2023-09-05 01:06:55,5.521,5.321,5.721,6.521,4.521,5.8725,5.1695,5.098461611,5.6985,5.521,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.521,5.519666667,5.52
2023-09-05 01:11:55,5.519666667,5.319666667,5.719666667,6.519666667,4.519666667,5.871666667,5.167666667,5.052677915,5.6985,6.019666667,1,1,1,0,1,1,1,0,0,1,1,0,2,3,4,0,5.519666667,5.52,5.523333333
2023-09-05 01:16:55,5.52,5.32,5.72,6.52,4.52,5.8725,5.1675,5.701802985,5.6985,5.52,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.52,5.523333333,5.522666667
2023-09-05 01:21:55,5.523333333,5.323333333,5.723333333,6.523333333,4.523333333,5.876333333,5.170333333,5.139204528,5.6985,5.523333333,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.523333333,5.522666667,5.525
2023-09-05 01:26:55,5.522666667,5.322666667,5.722666667,6.522666667,4.522666667,5.876166667,5.169166667,6.049104921,5.6985,5.522666667,1,1,1,0,1,0,1,1,0,1,1,0,2,0,4,5,5.522666667,5.525,5.5205
2023-09-05 01:31:55,5.525,5.325,5.725,6.525,4.525,5.879,5.171,4.900421178,5.6985,5.525,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.525,5.5205,5.523333333
2023-09-05 01:36:55,5.5205,5.3205,5.7205,6.5205,4.5205,5.875,5.166,6.02943691,5.6985,5.5205,1,1,1,0,1,0,1,1,0,1,1,0,2,0,4,5,5.5205,5.523333333,5.52
2023-09-05 01:41:55,5.523333333,5.323333333,5.723333333,6.523333333,4.523333333,5.878333333,5.168333333,5.586638573,5.6985,5.523333333,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.523333333,5.52,5.521333333
2023-09-05 01:46:55,5.52,5.32,5.72,6.52,4.52,5.8755,5.1645,5.490986066,5.6985,5.52,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.52,5.521333333,5.5235
2023-09-05 01:51:56,5.521333333,5.321333333,5.721333333,6.521333333,4.521333333,5.877333333,5.165333333,5.357857607,5.6985,6.021333333,1,1,1,0,1,1,1,0,0,1,1,0,2,3,4,0,5.521333333,5.5235,5.524333333
2023-09-05 01:57:00,5.5235,5.3235,5.7235,6.5235,4.5235,5.88,5.167,5.643240834,5.6985,5.5235,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.5235,5.524333333,5.521833333
2023-09-05 02:02:00,5.524333333,5.324333333,5.724333333,6.524333333,4.524333333,5.881333333,5.167333333,5.513042923,5.6985,5.524333333,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.524333333,5.521833333,5.5205
2023-09-05 02:07:00,5.521833333,5.321833333,5.721833333,6.521833333,4.521833333,5.879333333,5.164333333,5.852823898,5.6985,5.521833333,1,1,1,0,1,0,1,1,0,1,1,0,2,0,4,5,5.521833333,5.5205,5.529833333
2023-09-05 02:12:00,5.5205,5.3205,5.7205,6.5205,4.5205,5.8785,5.1625,5.554768295,5.6985,5.5205,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.5205,5.529833333,5.526333333
2023-09-05 02:17:00,5.529833333,5.329833333,5.729833333,6.529833333,4.529833333,5.888333333,5.171333333,5.574923862,5.6985,5.529833333,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.529833333,5.526333333,5.527333333
2023-09-05 02:22:00,5.526333333,5.326333333,5.726333333,6.526333333,4.526333333,5.885333333,5.167333333,5.41724967,5.6985,5.526333333,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.526333333,5.527333333,5.528666667
2023-09-05 02:27:00,5.527333333,5.327333333,5.727333333,6.527333333,4.527333333,5.886833333,5.167833333,5.510249646,5.6985,5.527333333,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.527333333,5.528666667,5.5275
2023-09-05 02:32:00,5.528666667,5.328666667,5.728666667,6.528666667,4.528666667,5.888666667,5.168666667,5.621007197,5.6985,6.028666667,1,1,1,0,1,1,1,0,0,1,1,0,2,3,4,0,5.528666667,5.5275,5.530666667
2023-09-05 02:37:00,5.5275,5.3275,5.7275,6.5275,4.5275,5.888,5.167,5.014449482,5.6985,5.5275,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.5275,5.530666667,5.530666667
2023-09-05 02:42:00,5.530666667,5.330666667,5.730666667,6.530666667,4.530666667,5.891666667,5.169666667,5.12621104,5.6985,5.530666667,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.530666667,5.530666667,5.5335
2023-09-05 02:47:00,5.530666667,5.330666667,5.730666667,6.530666667,4.530666667,5.892166667,5.169166667,5.753645895,5.6985,5.530666667,1,1,1,0,1,0,1,1,0,1,1,0,2,0,4,5,5.530666667,5.5335,5.533666667
2023-09-05 02:52:00,5.5335,5.3335,5.7335,6.5335,4.5335,5.8955,5.1715,5.584759631,5.6985,5.5335,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.5335,5.533666667,5.536666667
2023-09-05 02:57:00,5.533666667,5.333666667,5.733666667,6.533666667,4.533666667,5.896166667,5.171166667,5.478471666,5.6985,5.533666667,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.533666667,5.536666667,5.528333333
2023-09-05 03:02:00,5.536666667,5.336666667,5.736666667,6.536666667,4.536666667,5.899666667,5.173666667,5.542196847,5.6985,5.536666667,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.536666667,5.528333333,5.538333333
2023-09-05 03:07:00,5.528333333,5.328333333,5.728333333,6.528333333,4.528333333,5.891833333,5.164833333,5.632607845,5.6985,5.528333333,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.528333333,5.538333333,5.538
2023-09-05 03:12:00,5.538333333,5.338333333,5.738333333,6.538333333,4.538333333,5.902333333,5.174333333,5.376405429,5.6985,6.038333333,1,1,1,0,1,1,1,0,0,1,1,0,2,3,4,0,5.538333333,5.538,5.542666667
2023-09-05 03:17:00,5.538,5.338,5.738,6.538,4.538,5.9025,5.1735,5.304508582,5.6985,5.538,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.538,5.542666667,5.538
2023-09-05 03:22:00,5.542666667,5.342666667,5.742666667,6.542666667,4.542666667,5.907666667,5.177666667,5.601420243,5.6985,5.542666667,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.542666667,5.538,5.5415
2023-09-05 03:27:00,5.538,5.338,5.738,6.538,4.538,5.9035,5.1725,5.244488167,5.6985,5.538,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.538,5.5415,5.539
2023-09-05 03:32:00,5.5415,5.3415,5.7415,6.5415,4.5415,5.9075,5.1755,5.663975827,5.6985,5.5415,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.5415,5.539,5.5415
2023-09-05 03:37:00,5.539,5.339,5.739,6.539,4.539,5.9055,5.1725,5.028224919,5.6985,5.539,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.539,5.5415,5.548333333
2023-09-05 03:42:00,5.5415,5.3415,5.7415,6.5415,4.5415,5.9085,5.1745,5.850246691,5.6985,5.5415,1,1,1,0,1,0,1,1,0,1,1,0,2,0,4,5,5.5415,5.548333333,5.546333333
2023-09-05 03:47:00,5.548333333,5.348333333,5.748333333,6.548333333,4.548333333,5.915833333,5.180833333,5.690112578,5.6985,5.548333333,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.548333333,5.546333333,5.542666667
2023-09-05 03:52:00,5.546333333,5.346333333,5.746333333,6.546333333,4.546333333,5.914333333,5.178333333,5.623142254,5.6985,6.046333333,1,1,1,0,1,1,1,0,0,1,1,0,2,3,4,0,5.546333333,5.542666667,5.5475
2023-09-05 03:57:00,5.542666667,5.342666667,5.742666667,6.542666667,4.542666667,5.911166667,5.174166667,5.837473962,5.6985,5.542666667,1,1,1,0,1,0,1,1,0,1,1,0,2,0,4,5,5.542666667,5.5475,5.548333333
2023-09-05 04:02:00,5.5475,5.3475,5.7475,6.5475,4.5475,5.9165,5.1785,6.047142333,5.6985,5.5475,1,1,1,0,1,0,1,1,0,1,1,0,2,0,4,5,5.5475,5.548333333,5.550333333
2023-09-05 04:07:00,5.548333333,5.348333333,5.748333333,6.548333333,4.548333333,5.917833333,5.178833333,5.852644353,5.6985,5.548333333,1,1,1,0,1,0,1,1,0,1,1,0,2,0,4,5,5.548333333,5.550333333,5.545333333
2023-09-05 04:12:05,5.550333333,5.350333333,5.750333333,6.550333333,4.550333333,5.920333333,5.180333333,4.998071064,5.6985,5.550333333,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.550333333,5.545333333,5.543666667
2023-09-05 04:17:05,5.545333333,5.345333333,5.745333333,6.545333333,4.545333333,5.915833333,5.174833333,5.161460243,5.6985,5.545333333,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.545333333,5.543666667,5.544833333
2023-09-05 04:22:05,5.543666667,5.343666667,5.743666667,6.543666667,4.543666667,5.914666667,5.172666667,5.356221093,5.6985,5.543666667,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.543666667,5.544833333,5.568333333
2023-09-05 04:27:05,5.544833333,5.344833333,5.744833333,6.544833333,4.544833333,5.916333333,5.173333333,5.552660648,5.6985,5.544833333,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.544833333,5.568333333,5.576166667
2023-09-05 04:32:05,5.568333333,5.368333333,5.768333333,6.568333333,4.568333333,5.940333333,5.196333333,5.723631039,5.6985,6.068333333,1,1,1,0,1,1,1,0,0,1,1,0,2,3,4,0,5.568333333,5.576166667,5.556833333
2023-09-05 04:37:05,5.576166667,5.376166667,5.776166667,6.576166667,4.576166667,5.948666667,5.203666667,5.358443523,5.6985,5.576166667,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.576166667,5.556833333,5.553666667
2023-09-05 04:42:05,5.556833333,5.356833333,5.756833333,6.556833333,4.556833333,5.929833333,5.183833333,5.612863363,5.6985,5.556833333,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.556833333,5.553666667,5.539
2023-09-05 04:47:05,5.553666667,5.353666667,5.753666667,6.553666667,4.553666667,5.927166667,5.180166667,5.327051787,5.6985,5.553666667,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.553666667,5.539,5.5415
2023-09-05 04:52:05,5.539,5.339,5.739,6.539,4.539,5.913,5.165,5.355544659,5.6985,5.539,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.539,5.5415,5.554
2023-09-05 04:57:05,5.5415,5.3415,5.7415,6.5415,4.5415,5.916,5.167,5.119501671,5.6985,5.5415,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.5415,5.554,5.593
2023-09-05 05:02:05,5.554,5.354,5.754,6.554,4.554,5.929,5.179,5.277030026,5.6985,5.554,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.554,5.593,5.5985
2023-09-05 05:07:05,5.593,5.393,5.793,6.593,4.593,5.9685,5.2175,5.187494618,5.6985,5.593,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.593,5.5985,5.590833333
2023-09-05 05:12:05,5.5985,5.3985,5.7985,6.5985,4.5985,5.9745,5.2225,5.305738024,5.6985,6.0985,1,1,1,0,1,1,1,0,0,1,1,0,2,3,4,0,5.5985,5.590833333,5.594833333
2023-09-05 05:17:05,5.590833333,5.390833333,5.790833333,6.590833333,4.590833333,5.967333333,5.214333333,5.906925872,5.6985,5.590833333,1,1,1,0,1,0,1,1,0,1,1,0,2,0,4,5,5.590833333,5.594833333,5.598666667
2023-09-05 05:22:05,5.594833333,5.394833333,5.794833333,6.594833333,4.594833333,5.971833333,5.217833333,5.310013667,5.6985,5.594833333,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.594833333,5.598666667,5.595166667
2023-09-05 05:27:05,5.598666667,5.398666667,5.798666667,6.598666667,4.598666667,5.976166667,5.221166667,6.388381286,5.6985,5.598666667,1,1,1,0,1,0,1,1,0,1,1,0,2,0,4,5,5.598666667,5.595166667,5.596166667
2023-09-05 05:32:05,5.595166667,5.395166667,5.795166667,6.595166667,4.595166667,5.973166667,5.217166667,5.743162037,5.6985,5.595166667,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.595166667,5.596166667,5.5955
2023-09-05 05:37:05,5.596166667,5.396166667,5.796166667,6.596166667,4.596166667,5.974666667,5.217666667,5.651617504,5.6985,5.596166667,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.596166667,5.5955,5.597
2023-09-05 05:42:05,5.5955,5.3955,5.7955,6.5955,4.5955,5.9745,5.2165,5.337992666,5.6985,5.5955,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.5955,5.597,5.601
2023-09-05 05:47:05,5.597,5.397,5.797,6.597,4.597,5.9765,5.2175,5.807092964,5.6985,5.597,1,1,1,0,1,0,1,1,0,1,1,0,2,0,4,5,5.597,5.601,5.592166667
2023-09-05 05:52:05,5.601,5.401,5.801,6.601,4.601,5.981,5.221,5.428308652,5.6985,6.101,1,1,1,0,1,1,1,0,0,1,1,0,2,3,4,0,5.601,5.592166667,5.590166667
2023-09-05 05:57:05,5.592166667,5.392166667,5.792166667,6.592166667,4.592166667,5.972666667,5.211666667,5.628769611,5.6985,5.592166667,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.592166667,5.590166667,5.589166667
2023-09-05 06:02:05,5.590166667,5.390166667,5.790166667,6.590166667,4.590166667,5.971166667,5.209166667,6.358192028,5.6985,5.590166667,1,1,1,0,1,0,1,1,0,1,1,0,2,0,4,5,5.590166667,5.589166667,5.5865
2023-09-05 06:07:05,5.589166667,5.389166667,5.789166667,6.589166667,4.589166667,5.970666667,5.207666667,5.560348697,5.6985,5.589166667,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.589166667,5.5865,5.582333333
2023-09-05 06:12:05,5.5865,5.3865,5.7865,6.5865,4.5865,5.9685,5.2045,5.931281998,5.6985,5.5865,1,1,1,0,1,0,1,1,0,1,1,0,2,0,4,5,5.5865,5.582333333,5.593666667
2023-09-05 06:17:05,5.582333333,5.382333333,5.782333333,6.582333333,4.582333333,5.964833333,5.199833333,5.371380406,5.6985,5.582333333,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.582333333,5.593666667,5.5945
2023-09-05 06:22:05,5.593666667,5.393666667,5.793666667,6.593666667,4.593666667,5.976666667,5.210666667,5.58317012,5.6985,5.593666667,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.593666667,5.5945,5.592166667
2023-09-05 06:27:07,5.5945,5.3945,5.7945,6.5945,4.5945,5.978,5.211,6.125740191,5.6985,5.5945,1,1,1,0,1,0,1,1,0,1,1,0,2,0,4,5,5.5945,5.592166667,5.589666667
2023-09-05 06:32:10,5.592166667,5.392166667,5.792166667,6.592166667,4.592166667,5.976166667,5.208166667,5.404076549,5.6985,6.092166667,1,1,1,0,1,1,1,0,0,1,1,0,2,3,4,0,5.592166667,5.589666667,5.583333333
2023-09-05 06:37:10,5.589666667,5.389666667,5.789666667,6.589666667,4.589666667,5.974166667,5.205166667,6.133401234,5.6985,5.589666667,1,1,1,0,1,0,1,1,0,1,1,0,2,0,4,5,5.589666667,5.583333333,5.589333333
2023-09-05 06:42:10,5.583333333,5.383333333,5.783333333,6.583333333,4.583333333,5.968333333,5.198333333,5.795658914,5.6985,5.583333333,1,1,1,0,1,0,1,1,0,1,1,0,2,0,4,5,5.583333333,5.589333333,5.587833333
2023-09-05 06:47:10,5.589333333,5.389333333,5.789333333,6.589333333,4.589333333,5.974833333,5.203833333,5.420593301,5.6985,5.589333333,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.589333333,5.587833333,5.588833333
2023-09-05 06:52:10,5.587833333,5.387833333,5.787833333,6.587833333,4.587833333,5.973833333,5.201833333,5.777555655,5.6985,5.587833333,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.587833333,5.588833333,5.586333333
2023-09-05 06:57:10,5.588833333,5.388833333,5.788833333,6.588833333,4.588833333,5.975333333,5.202333333,5.880599668,5.6985,5.588833333,1,1,1,0,1,0,1,1,0,1,1,0,2,0,4,5,5.588833333,5.586333333,5.583333333
2023-09-05 07:02:10,5.586333333,5.386333333,5.786333333,6.586333333,4.586333333,5.973333333,5.199333333,5.772876322,5.6985,5.586333333,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.586333333,5.583333333,5.577333333
2023-09-05 07:07:10,5.583333333,5.383333333,5.783333333,6.583333333,4.583333333,5.970833333,5.195833333,5.112265917,5.6985,5.583333333,1,1,1,0,1,1,1,1,0,1,1,0,2,3,4,5,5.583333333,5.577333333,5.5715
2023-09-05 07:12:10,5.577333333,5.377333333,5.777333333,6.577333333,4.577333333,5.965333333,5.189333333,5.359192181,5.6985,6.077333333,1,1,1,0,1,1,1,0,0,1,1,0,2,3,4,0,5.577333333,5.5715,5.568833333
